dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup,place_id,name,rating,price_level,user_ratings_total,website,city,street,street_number,full_address,geo_location,sunday_activity_hours,monday_activity_hours,tuesday_activity_hours,wednesday_activity_hours,thursday_activity_hours,friday_activity_hours,saturday_activity_hours,open_activity_hour,close_activity_hour,open_on_saturday
True,True,True,True,,,True,True,,True,True,True,True,ChIJF71UaK27HRURYvrTduv7pU8,מימינו,4.0,2.0,943,True,Haifa,,,"Dereh Iaffo, 110, Haifa","{'lat': 32.82495460000001, 'lng': 34.99028330000001}","[720, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1380]","[660, 1320]",672.0,1320.0,True
True,True,True,,,,True,True,,,True,True,,ChIJcQc4-cu7HRUR4uZETiWsuMo,מסעדת האם נבילה,4.3,,262,True,חיפה,תל אביב,1,"תל אביב 1, חיפה","{'lat': 32.8245077, 'lng': 34.9898291}","[480, 930]","[480, 930]","[480, 930]","[480, 930]","[480, 930]","[480, 930]","[480, 1020]",480.0,930.0,True
True,,,,,,True,True,,,True,,,ChIJj4wsb8-7HRURiXW5vAVZ8TM,שיפודי גבעתיים,4.5,,2,False,חיפה,דרך יפו,196,"דרך יפו 196, חיפה","{'lat': 32.82436819999999, 'lng': 34.9907467}","[630, 1260]","[630, 1260]","[630, 1260]","[630, 1260]","[630, 1260]","[660, 900]","[-1, -1]",630.0,1260.0,False
True,True,True,True,True,True,True,True,True,True,True,True,,ChIJVykgnsu7HRURLpmsZkEJe0M,מנצ'ס חיפה - Menches Haifa,4.2,2.0,446,True,חיפה | Haifa,,,"שדרות בן גוריון 6 | Ben Gurion Avenue 6, חיפה | Haifa","{'lat': 32.82307, 'lng': 34.992164}","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]",600.0,1440.0,True
True,True,True,False,True,True,True,True,True,False,True,True,,ChIJTc7yCsu7HRURg00cQ5N54cQ,ארומה המושבה הגרמנית חיפה,4.2,2.0,1667,True,חיפה,שדרות בן גוריון,8,"שדרות בן גוריון 8, חיפה","{'lat': 32.8227499, 'lng': 34.9919587}","[420, 1290]","[420, 1290]","[420, 1290]","[420, 1290]","[420, 1290]","[420, 900]","[510, 1290]",420.0,1290.0,True
True,True,,False,True,,True,True,True,False,True,True,,ChIJXWaxcMu7HRURzyeyhXGjhTw,מקדונלדס,3.5,2.0,1111,True,חיפה,שדרות בן גוריון,10,"שדרות בן גוריון 10, חיפה","{'lat': 32.8227227, 'lng': 34.9919427}","[660, 1350]","[660, 1350]","[660, 1350]","[660, 1350]","[660, 1380]","[660, 1320]","[660, 1380]",660.0,1356.0,True
True,True,True,True,True,True,True,True,True,True,True,True,False,ChIJvwzpacq7HRURjjOr68TRKyE,מסעדת הוואנה פלוס חיפה,4.3,2.0,1400,False,חיפה,שדרות בן גוריון,12,"שדרות בן גוריון 12, חיפה","{'lat': 32.8225182, 'lng': 34.9918384}","[540, 1500]","[540, 1500]","[540, 1500]","[540, 1500]","[540, 1500]","[540, 1500]","[540, 1500]",540.0,1500.0,True
True,True,True,True,,False,True,True,True,True,True,True,,ChIJ98-yRcq7HRURo_8uYBxN1p0,פרנג'ליקו,3.6,2.0,1469,True,חיפה,שדרות בן גוריון,22,"שדרות בן גוריון 22, חיפה","{'lat': 32.8211413, 'lng': 34.9909322}","[720, 1410]","[720, 1410]","[720, 1410]","[720, 1410]","[720, 1410]","[720, 1440]","[720, 1440]",720.0,1410.0,True
True,True,,,,,True,True,,,True,True,True,ChIJ31YzOGW7HRURmxrwGsF1-qc,Crispy's & More,4.0,,330,False,חיפה,שדרות בן גוריון,21,"שדרות בן גוריון 21, חיפה","{'lat': 32.8210151, 'lng': 34.99132170000001}","[660, 1350]","[660, 1350]","[660, 1350]","[660, 1350]","[660, 1350]","[660, 1350]","[660, 1350]",660.0,1350.0,True
True,,True,True,,,True,,,True,True,,,ChIJJ1SWacq7HRURFU6_D8RjHh0,Gaudi Chef Restaurant,4.7,,22,False,חיפה,שדרות בן גוריון,25,"שדרות בן גוריון 25, חיפה","{'lat': 32.8205734, 'lng': 34.9910778}",,,,,,,,,,
True,True,,,,,,,,,True,,True,ChIJg67GAxu7HRURL-fuGXE3f_8,Martha Deli,4.7,2.0,118,False,חיפה,שדרות המגינים,90,"שדרות המגינים 90, חיפה","{'lat': 32.8212419, 'lng': 34.99202}","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1440]","[540, 1200]","[-1, -1]",540.0,1248.0,True
True,,True,True,True,,True,True,,True,True,,,ChIJa6d4Z8u7HRURgV_9X4mnlBE,B Beirut,3.6,2.0,11,True,חיפה,דרך העצמאות,140,"דרך העצמאות 140, חיפה","{'lat': 32.8231008, 'lng': 34.993341}","[600, 1380]","[600, 1380]","[600, 1380]","[600, 1380]","[600, 1380]","[600, 1380]","[720, 1410]",600.0,1380.0,True
True,,,,,,,,,,True,,,ChIJU2KGXcu7HRURi96ww45nKCo,אלמינא,5.0,,3,False,חיפה,דרך העצמאות,140,"דרך העצמאות 140, חיפה","{'lat': 32.8230982, 'lng': 34.99334990000001}",,,,,,,,,,
True,False,True,True,,,True,True,,True,True,,,ChIJIYJyO7W7HRURUiM8pcKANU4,מסעדת עין הוואדי,4.6,2.0,1157,True,חיפה,דרך העצמאות,140,"דרך העצמאות 140, חיפה","{'lat': 32.8230951, 'lng': 34.9933946}","[-1, -1]","[720, 1320]","[720, 1320]","[720, 1320]","[720, 1320]","[720, 1320]","[720, 1140]",575.8,1055.8,True
True,,,,,,True,True,,,True,,,ChIJtxK28Mq7HRURUwJWx3Gvhgg,לה בגט - אצל אלי,4.7,,126,True,חיפה,שדרות המגינים,79,"שדרות המגינים 79, חיפה","{'lat': 32.8207616, 'lng': 34.9923464}","[660, 1230]","[660, 1230]","[660, 1230]","[660, 1230]","[660, 1230]","[660, 1230]","[-1, -1]",660.0,1230.0,True
True,,True,True,,,True,True,,True,True,,,ChIJ8XQQNsu7HRURdbVT4seosKQ,Salute Bistro Bar,4.0,,50,False,Haifa,Derech Jaffa,78,"Derech Jaffa 78, Haifa","{'lat': 32.8220616, 'lng': 34.99435759999999}","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]",540.0,1440.0,True
True,True,,,,,True,,,,True,,True,ChIJAUdzx6m7HRURJmNXoTXPxyE,שיפודי מוחמד חניני,4.6,,11,False,חיפה,שדרות הציונות,20,"שדרות הציונות 20, חיפה","{'lat': 32.816508999999996, 'lng': 34.9923835}","[720, 1410]","[720, 1410]","[720, 1410]","[720, 1410]","[720, 1410]","[720, 1410]","[720, 1410]",720.0,1410.0,True
True,,True,True,True,,,True,,,True,True,,ChIJNWs9fbW7HRURbhzBGAgLSvE,מסעדת אלנבי مطعم النبي,4.2,2.0,658,True,חיפה,דרך אלנבי,43,"דרך אלנבי 43, חיפה","{'lat': 32.8187631, 'lng': 34.9926622}","[-1, -1]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]",383.8,959.8,True
True,,,False,,,True,True,,False,True,,,ChIJH1bTYrW7HRURRzPCg6NifO0,שוארמה גנאם,4.5,,238,False,חיפה,דרך אלנבי,41,"דרך אלנבי 41, חיפה","{'lat': 32.8187327, 'lng': 34.9928995}","[660, 1230]","[660, 1230]","[660, 1230]","[660, 1230]","[660, 1230]","[660, 1230]","[660, 1230]",660.0,1230.0,True
True,True,False,False,False,False,False,True,True,False,True,False,,ChIJ2ZPJPMK7HRURVOlPiEL659o,פלאפל הזקנים,4.6,1.0,1742,True,חיפה,ואדי,18,"ואדי 18, חיפה","{'lat': 32.8171075, 'lng': 34.9936894}","[-1, -1]","[510, 1110]","[510, 1110]","[510, 1110]","[510, 1110]","[510, 1110]","[510, 1110]",407.8,887.8,True
True,,,,,,,,,,True,,,ChIJC1VUJrW7HRURfl9bkAkk1dE,דגי הואדי - ויקטור חג'אר,4.3,,34,False,חיפה,ואדי,32,"ואדי 32, חיפה","{'lat': 32.8162349, 'lng': 34.9938566}","[-1, -1]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[510, 870]","[-1, -1]",431.8,863.8,False
True,,,,,,,True,,,True,,,ChIJjZyBXrW7HRURuJzK-XeerMk,מסעדת מטר,3.6,,5,True,חיפה,,,Israel,"{'lat': 32.816076699999996, 'lng': 34.9939072}",,,,,,,,,,
True,,,False,True,,,True,True,False,True,,,ChIJAYiWR7W7HRURP2V1On_Rk7U,חומוס אלשאם,4.8,1.0,581,True,חיפה,ואדי,21,"ואדי 21, חיפה","{'lat': 32.8170166, 'lng': 34.99385}","[-1, -1]","[480, 960]","[480, 960]","[480, 960]","[480, 960]","[480, 960]","[480, 960]",383.8,767.8,True
True,,,,,,,True,,False,True,,,ChIJP6CxObW7HRURoPr_GGJBLiU,פלאפל מישל,4.6,1.0,210,True,חיפה,ואדי,21,"ואדי 21, חיפה","{'lat': 32.8171639, 'lng': 34.9938698}","[-1, -1]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]",431.8,863.8,True
,,,,,,,,,,True,,,ChIJmwrpOLW7HRURad9IVbTYofk,בוס הצפון,5.0,,4,True,חיפה,ואדי,19,"ואדי 19, חיפה","{'lat': 32.8169511, 'lng': 34.9939378}",,,,,,,,,,
True,,,,,,,True,,,True,,,ChIJt5oJLU67HRURBeaz9KeJVnU,אלבית ביתק,4.6,,106,True,חיפה,יוחנן הקדוש,34,"יוחנן הקדוש 34, חיפה","{'lat': 32.8167241, 'lng': 34.99409490000001}","[-1, -1]","[450, 1050]","[450, 1050]","[450, 1050]","[450, 1050]","[450, 1050]","[450, 1050]",359.8,839.8,True
True,,,,,,,True,,,True,,,ChIJrfCHnuC7HRUR5RftYnjhikI,El Mangal,5.0,,2,False,חיפה,דרך אלנבי,39,"דרך אלנבי 39, חיפה","{'lat': 32.8187982, 'lng': 34.9933005}","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]",630.0,1320.0,True
True,,,,,,,,,,True,,,ChIJhUiMO9m7HRURFbwUb4qehqI,מזנון נדימה סביתי,5.0,,4,False,חיפה,יוחנן הקדוש,36,"יוחנן הקדוש 36, חיפה","{'lat': 32.8166317, 'lng': 34.9941278}",,,,,,,,,,
True,,,,,,,,,,True,,,ChIJB04U2xC7HRURcMk42zJxBNs,נזימה אום רמי,4.8,,10,False,חיפה,יוחנן הקדוש,35,"יוחנן הקדוש 35, חיפה","{'lat': 32.8168184, 'lng': 34.9941487}",,,,,,,,,,
True,,,,,,True,,,,True,,,ChIJBaiwGe67HRURWnNcftUbQbM,BURGER CHEF PANDA,5.0,,1,False,חיפה,דרך אלנבי,34,"דרך אלנבי 34, חיפה","{'lat': 32.8189372, 'lng': 34.993306}","[-1, -1]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]",575.8,1151.8,True
True,True,,,,,,,,,True,,True,ChIJ05sE4su7HRURGTMaNXga3WU,אלמנגל .المنقل خليك شرقي,5.0,,1,False,חיפה,דרך אלנבי,34,"דרך אלנבי 34, חיפה","{'lat': 32.8189372, 'lng': 34.993306}","[600, 1380]","[600, 1380]","[600, 1380]","[600, 1380]","[600, 1380]","[600, 1380]","[600, 1380]",600.0,1380.0,True
True,,,False,,,,,,False,True,,,ChIJ-62An8q7HRURma_2LRT4V50,פלאפל גנאם,4.1,1.0,52,False,חיפה,דרך אלנבי,39,"דרך אלנבי 39, חיפה","{'lat': 32.8188423, 'lng': 34.993371}","[540, 1080]","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1200]","[540, 1200]",540.0,1176.0,True
True,True,False,False,,False,False,True,True,False,True,True,True,ChIJQTmc9AO7HRURRcKV3IzpEUA,פלאפל אוריון,4.4,1.0,2504,True,חיפה,הרצליה,14,"הרצליה 14, חיפה","{'lat': 32.8126684, 'lng': 34.9932052}","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]",540.0,1440.0,True
True,,,,,,,,,,True,True,,ChIJOW6gy1K7HRURfDwXv6a1Nao,פרוייקט סבתוש,4.8,,53,False,חיפה,יוחנן הקדוש,30,"יוחנן הקדוש 30, חיפה","{'lat': 32.8170301, 'lng': 34.9941622}","[-1, -1]","[540, 1020]","[540, 1020]","[540, 1020]","[540, 1020]","[540, 1020]","[540, 1020]",431.8,815.8,True
True,,True,,,,True,True,,,True,,,ChIJzak2Lwa7HRURm4-f9otqYJg,מסעדת המטבח של נוזהה,4.7,,10,False,חיפה,יוחנן הקדוש,33,"יוחנן הקדוש 33, חיפה","{'lat': 32.8169856, 'lng': 34.9941721}","[-1, -1]","[480, 960]","[480, 960]","[480, 960]","[480, 960]","[480, 1200]","[480, 1200]",383.8,767.8,True
True,True,,,,,,True,,,True,,,ChIJHZCq26m7HRUR-Yu9sYhaU0o,גנאם סנדוויץ בר,5.0,,7,False,חיפה,דרך אלנבי,37,"דרך אלנבי 37, חיפה","{'lat': 32.8187558, 'lng': 34.9935536}","[-1, -1]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[840, 1320]",527.8,1055.8,True
True,True,,False,,,True,True,,False,True,True,,ChIJwRO-n8q7HRURQ1npioY1KmA,Shawarma Sabbah - שווארמה סבאח,4.6,,510,True,חיפה,דרך אלנבי,37,"דרך אלנבי 37, חיפה","{'lat': 32.8187558, 'lng': 34.9935536}","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]","[630, 1320]",630.0,1320.0,True
True,,False,False,True,False,,True,,False,True,False,,ChIJsYQiWLO7HRURBXIOJgDa2Lg,סנדוויץ' בר ברכה,4.8,2.0,2265,True,חיפה,שבתאי לוי,12,"שבתאי לוי 12, חיפה","{'lat': 32.8137512, 'lng': 34.9939423}","[480, 1020]","[480, 1020]","[480, 1020]","[480, 1020]","[480, 1020]","[540, 900]","[-1, -1]",480.0,1020.0,False
True,False,,False,,,,True,True,False,True,,,ChIJL5uJn0y6HRURES6AuCXgM7U,פלאפל ג'ורג',4.8,1.0,358,True,חיפה,יוחנן הקדוש,26,"שוק חיפה, יוחנן הקדוש 26, חיפה","{'lat': 32.8174619, 'lng': 34.994252}","[-1, -1]","[300, 1020]","[300, 1020]","[300, 1020]","[300, 1020]","[300, 1020]","[300, 1020]",239.8,815.8,True
True,,True,True,,,True,True,,True,,True,,ChIJL3Wo9kO7HRURKf3h7sPUd5E,דל מאר - Del-mar,4.6,,246,True,חיפה,יפה נוף,99,"יפה נוף 99, חיפה","{'lat': 32.8062545, 'lng': 34.98846210000001}","[1080, 1410]","[-1, -1]","[1080, 1410]","[1080, 1410]","[1080, 1410]","[720, 1410]","[720, 1410]",863.8,1127.8,True
True,True,True,False,False,False,True,True,,False,True,True,,ChIJ-5qyS6m7HRURe4Hyc3rCQl4,פיצה פנורמה,4.4,1.0,442,True,חיפה,שער הלבנון,6,"שער הלבנון 6, חיפה","{'lat': 32.8055556, 'lng': 34.9880556}","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[1260, 1440]","[1060, 1435]",720.0,1440.0,True
True,True,True,,,,True,True,,,True,,,ChIJ02tdXS27HRURYAt9tSo-BtI,KnockOut - SmaShop,4.1,,110,True,חיפה,שדרות הנשיא,121,"שדרות הנשיא 121, חיפה","{'lat': 32.8044886, 'lng': 34.9878134}","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]",720.0,1440.0,True
True,True,,False,,,,True,True,False,True,,True,ChIJ0ZuI-8e7HRURgszMoTsyJ30,פלאפל בר-גיורא,4.6,1.0,148,True,חיפה,בר גיורא,2,"בר גיורא 2, חיפה","{'lat': 32.8080479, 'lng': 34.9925876}","[630, 1230]","[630, 1230]","[630, 1230]","[630, 1230]","[630, 1230]","[630, 1050]","[-1, -1]",630.0,1230.0,True
True,False,,,,,,,,,True,,True,ChIJgedVeM67HRURZkN6uDrz6RA,אלם אינג'ירה,3.5,,4,False,חיפה,מסדה,47,"מסדה 47, חיפה","{'lat': 32.8104743, 'lng': 34.99138159999999}","[540, 1380]","[540, 1380]","[540, 1380]","[540, 1380]","[540, 1380]","[540, 1380]","[1140, 1380]",540.0,1380.0,True
True,False,,True,True,True,True,True,True,True,True,True,,ChIJkQChlrK7HRURZYKBLA4QmWE,אליקה,4.5,1.0,587,True,חיפה,מסדה,24,"מסדה 24, חיפה","{'lat': 32.8098542, 'lng': 34.9930835}","[420, 1500]","[420, 1500]","[420, 1500]","[420, 1500]","[420, 1500]","[420, 1500]","[420, 1500]",420.0,1500.0,True
True,True,True,False,False,,True,True,,False,True,True,,ChIJx4AfUQG7HRUR6aqXtDTb3Yo,בית הפיצה,4.6,1.0,365,False,חיפה,יוכבד,18,"יוכבד 18, חיפה","{'lat': 32.7957095, 'lng': 34.98988659999999}","[540, 1380]","[540, 1380]","[540, 1380]","[540, 1380]","[540, 1380]","[540, 900]","[1140, 1380]",540.0,1380.0,False
True,,,,,,,,,,,,,ChIJ03Ij8sC7HRURzQKutpahdbI,בורגר סלון,5.0,,1,False,חיפה,,,"היכל הספורט רוממה, חיפה","{'lat': 32.7940463, 'lng': 34.989571}",,,,,,,,,,
True,,,,,,,True,,,,,,ChIJQTmc9AO7HRURIp_qLE_B7Ew,פלמינגו,5.0,,1,False,חיפה,,,"קניון חוצות המפרץ, חיפה","{'lat': 32.7940463, 'lng': 34.989571}","[720, 1140]","[720, 1140]","[660, 1230]","[660, 1230]","[660, 1230]","[720, 960]","[720, 960]",684.0,1194.0,True
True,,,,,,,,,,True,,,ChIJlaGg96q7HRURHBm6gLiDrsg,מזנון אלישע,5.0,,1,False,חיפה,"יאיר כ""ץ",12,"יאיר כ""ץ 12, חיפה","{'lat': 32.8008987, 'lng': 34.9924036}","[600, 1230]","[450, 1170]","[450, 1170]","[450, 1170]","[450, 1170]","[600, 960]","[-1, -1]",480.0,1182.0,False
True,True,True,,,,True,True,,,True,,,ChIJsQfvaP26HRURZfWgLpJxXmU,אמרטי- אוכל איטלקי,3.7,,38,False,חיפה,"דרך פיק""א",69,"דרך פיק""א 69, חיפה","{'lat': 32.7876267, 'lng': 34.9968417}","[600, 1680]","[600, 1680]","[600, 1680]","[600, 1680]","[600, 1680]","[600, 1020]","[1245, 1680]",600.0,1680.0,False
True,True,,,True,,,,,,True,True,,ChIJddJISW67HRURJDSZMSR9J-Q,DELICAFE by VIVINO - דלי קפה,4.4,2.0,326,True,חיפה,"דרך פיק""א",69,"דרך פיק""א 69, חיפה","{'lat': 32.7874399, 'lng': 34.9969985}","[450, 1080]","[450, 1080]","[450, 1080]","[450, 1080]","[450, 1080]","[420, 900]","[-1, -1]",450.0,1080.0,False
True,False,,,True,,,True,True,,True,,False,ChIJA37V-SO7HRURzTSq6JLQyRo,viva bar - ויוה בר,5.0,,1,True,חיפה,ורדיה,12,"ורדיה 12, חיפה","{'lat': 32.7949934, 'lng': 34.9966651}",,,,,,,,,,
True,True,True,True,False,True,True,True,True,True,True,True,,ChIJE5vPOeO6HRURi_NUA7LY6J0,ויוינו,4.6,2.0,8022,True,חיפה,,,"Elizabeth Squre, 1, חיפה","{'lat': 32.78672040000001, 'lng': 34.9989076}","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]",720.0,1380.0,True
True,True,True,False,,False,True,True,True,False,True,True,,ChIJ2fhfTee6HRURqxk0Jo5xbyo,דומינוס פיצה חיפה - אינשטיין,4.3,2.0,312,True,חיפה,איינשטיין,139,"איינשטיין 139, חיפה","{'lat': 32.777771, 'lng': 34.9998741}","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]",720.0,1440.0,True
True,True,True,True,False,,True,True,True,True,True,False,,ChIJFSf0ORq7HRURvgn7h2e22V4,סינטה בר אקספרס - חיפה,4.1,2.0,780,True,חיפה,איינשטיין,139,"איינשטיין 139, חיפה","{'lat': 32.7775103, 'lng': 35.0000117}","[420, 1380]","[420, 1380]","[420, 1380]","[420, 1380]","[420, 1380]","[420, 1380]","[660, 1380]",420.0,1380.0,True
,,,,,,,,,,,True,,ChIJwb14ROW6HRURl-kRjh9Azsw,דגי הקיבוצים רמת ספיר,4.5,,178,True,חיפה,משה גוט לוין,2,"משה גוט לוין 2, חיפה","{'lat': 32.78434170000001, 'lng': 35.004031}","[-1, -1]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[480, 900]","[-1, -1]",431.8,863.8,False
True,True,,,,,,True,True,,True,,True,ChIJs7or5kO7HRURRF6CmHCcvc4,תענוג אמיתי,5.0,,5,True,חיפה,יהודה בורלא,26,"יהודה בורלא 26, חיפה","{'lat': 32.7768851, 'lng': 35.00538210000001}","[480, 1200]","[480, 1200]","[480, 1200]","[480, 1200]","[480, 810]","[-1, -1]","[-1, -1]",480.0,1122.0,False
True,True,True,False,False,,True,True,True,False,True,True,,ChIJP5aZqfu6HRURYffOQm3sIA4,מסעדת מצה,4.1,2.0,1360,True,חיפה,דרך רופין,,"מתחם תחנת דלק, דרך רופין, חיפה","{'lat': 32.7888442, 'lng': 35.002832}","[510, 1290]","[510, 1290]","[510, 1290]","[510, 1290]","[510, 1290]","[510, 1290]","[510, 1290]",510.0,1290.0,True
True,True,True,True,,,True,True,True,True,True,,,ChIJgdm-Edu6HRUR6nmgIIj3wAo,סושי דניה,4.3,2.0,493,True,חיפה,ליבריה,2,"ליבריה 2, חיפה","{'lat': 32.76866799999999, 'lng': 35.0034939}","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[1080, 1380]",720.0,1380.0,True
True,False,True,,,,,True,,,True,,True,ChIJLeuGk0u7HRURgc2z4b7yLmo,המטבח של אפי - אוניברסיטת חיפה,3.8,,5,True,חיפה,שדרות אבא חושי,99,"שדרות אבא חושי 99, חיפה","{'lat': 32.7695817, 'lng': 35.0071062}","[540, 1020]","[540, 1020]","[540, 1020]","[540, 1020]","[540, 1020]","[-1, -1]","[-1, -1]",540.0,1020.0,False
True,,,,,,,,,,,,,ChIJ_doChr-7HRURDjW-TMgUqis,Onyx טאפאס בר,5.0,,1,False,חיפה,דרך העצמאות,106,"דרך העצמאות 106, חיפה","{'lat': 32.8211355, 'lng': 34.9965566}",,,,,,,,,,
True,False,True,True,,,True,True,True,True,,True,False,ChIJB45JLDa7HRURAUJLe0NJDNw,Onyx אוניקס اونيكس,4.6,,178,True,חיפה,דרך העצמאות,104,"דרך העצמאות 104, חיפה","{'lat': 32.8210623, 'lng': 34.9965918}","[1080, 1410]","[1080, 1410]","[1080, 1410]","[1080, 1410]","[1080, 1410]","[1080, 1410]","[780, 1410]",1080.0,1410.0,True
True,True,,True,,False,True,True,,,True,True,True,ChIJJxSSfam7HRUR5Ha7F2FD-Y0,Oyster haifa,4.5,1.0,686,True,חיפה,דרך העצמאות,102,"דרך העצמאות 102, חיפה","{'lat': 32.8208738, 'lng': 34.9968349}","[660, 1380]","[660, 1380]","[660, 1380]","[660, 1380]","[660, 1380]","[660, 1380]","[660, 1380]",660.0,1380.0,True
True,True,True,True,False,,,True,True,,True,True,,ChIJ3QEJ3TS6HRURGN3FEjyqCRg,Shamli Bulgarian Grill,4.3,2.0,144,True,חיפה,דרך יפו,56,"דרך יפו 56, חיפה","{'lat': 32.8208132, 'lng': 34.99607820000001}","[720, 1020]","[720, 1020]","[720, 1020]","[720, 1020]","[720, 1020]","[-1, -1]","[720, 1020]",720.0,1020.0,True
True,,True,True,,,True,True,,True,True,True,,ChIJv7rs-DS6HRURhT9eo5w0ttc,מסעדת מאמאליגה,4.2,2.0,364,True,חיפה,הבנקים,1,"הבנקים 1, חיפה","{'lat': 32.8202855, 'lng': 34.9974204}","[750, 1020]","[-1, -1]","[750, 1020]","[750, 1020]","[750, 1020]","[720, 960]","[750, 1020]",599.8,815.8,True
True,True,True,,,,True,True,True,,True,True,True,ChIJ3Q-cdRi7HRURI1VyqZDyWZ4,ערוסה בעיר - עראיס בחיפה,4.6,,85,True,חיפה,דרך העצמאות,94,"דרך העצמאות 94, חיפה","{'lat': 32.820248, 'lng': 34.9976646}","[660, 1500]","[660, 1500]","[660, 1500]","[660, 1500]","[660, 1440]","[-1, -1]","[1020, 1560]",660.0,1488.0,True
True,,,,True,,,,,,True,True,,ChIJeTu_WTS6HRURYDtfyYB2Rbc,שני,4.6,2.0,658,True,חיפה,דרך העצמאות,53,"דרך העצמאות 53, חיפה","{'lat': 32.8202094, 'lng': 34.9982766}","[360, 1020]","[360, 1020]","[360, 1020]","[360, 1020]","[360, 1020]","[360, 840]","[-1, -1]",360.0,1020.0,False
True,,True,True,True,True,True,,True,True,,True,,ChIJz2Qvnam7HRURioV5Z5K1qA0,Rive west ריב ווסט,4.7,,363,True,חיפה,דרך יפו,48,"דרך יפו 48, חיפה","{'lat': 32.82043900000001, 'lng': 34.99647470000001}","[-1, -1]","[1080, 1380]","[1080, 1380]","[1080, 1380]","[1080, 1440]","[600, 1440]","[720, 1380]",863.8,1115.8,True
