place_id,geo_location,type
ChIJd6rJXPy7HRURdDyoEEg1QUQ,"{'lat': 32.812553199999996, 'lng': 34.9974384}",store
ChIJAW6Uf0u6HRUR4FBCN-1_oIg,"{'lat': 32.812553199999996, 'lng': 34.9974384}",store
ChIJFxMcBEu6HRURMa6HwlevJeA,"{'lat': 32.814667299999996, 'lng': 34.9971434}",store
ChIJqRN4Hhu7HRURG82GNkVEMc0,"{'lat': 32.8139481, 'lng': 34.9964748}",store
ChIJL9tm9ya7HRURL6h5VsTAHOo,"{'lat': 32.8139481, 'lng': 34.9964748}",store
ChIJqU4mBEu6HRUR6ssAsOixbRY,"{'lat': 32.81468, 'lng': 34.99711}",store
ChIJu1PWE0u6HRURv69SLw0fjU4,"{'lat': 32.8143244, 'lng': 34.99666320000001}",store
ChIJOYuQa0u6HRURANGV9Ug_gqo,"{'lat': 32.8138268, 'lng': 34.9964179}",store
ChIJOYuQa0u6HRURfuZVjeATDgE,"{'lat': 32.8138268, 'lng': 34.9964179}",store
ChIJ44jglpi7HRURSqw5UgFMt0c,"{'lat': 32.81237519999999, 'lng': 34.9977089}",store
ChIJUYTtRWa7HRURPyXNdu1uM4E,"{'lat': 32.81237519999999, 'lng': 34.9977089}",store
ChIJ3yE3fS67HRURvzfOXK1W6jg,"{'lat': 32.81237519999999, 'lng': 34.9977089}",store
ChIJz2l8aUu6HRURfVoYgmEPgls,"{'lat': 32.8136594, 'lng': 34.9963427}",store
ChIJH1hjk0a7HRURdkkGrERz8Fk,"{'lat': 32.8149139, 'lng': 34.9974736}",store
ChIJHSLZvPu7HRURLBt2iJcl7N0,"{'lat': 32.8150049, 'lng': 34.9978153}",store
ChIJmQHTlLS7HRURvPNWIBT65V4,"{'lat': 32.8127449, 'lng': 34.9990983}",store
ChIJm-v3fue7HRURnLVO_B2OmxM,"{'lat': 32.8143844, 'lng': 34.9964802}",store
ChIJqwfPa0u6HRURCqMDXQ_yRAI,"{'lat': 32.8138589, 'lng': 34.9962436}",store
ChIJm3a0g0y6HRUR7rhYtRY_sc0,"{'lat': 32.81241730000001, 'lng': 34.9970547}",store
ChIJlUif7Uu6HRURCtle99odVLo,"{'lat': 32.8126326, 'lng': 34.9990744}",store
ChIJf9Fuw4y7HRURKF2SyEfqOzw,"{'lat': 32.81345930000001, 'lng': 34.99616710000001}",store
ChIJXS1LnGG7HRURKHYWj-CU1MI,"{'lat': 32.81345930000001, 'lng': 34.99616710000001}",store
ChIJg17hnEy6HRUR02vW2VkmUEk,"{'lat': 32.8125249, 'lng': 34.9967107}",store
ChIJZQn3g0y6HRURKdpWMRP1CTY,"{'lat': 32.81226820000001, 'lng': 34.9971115}",store
ChIJe_I4ZC-7HRUR2HVlnEWILco,"{'lat': 32.8121476, 'lng': 34.9974677}",store
ChIJnVyvd_G7HRUR1k_tvVAdUaY,"{'lat': 32.8121476, 'lng': 34.99746759999999}",store
ChIJpTuiYky6HRUR1F-4VEihBHY,"{'lat': 32.8121476, 'lng': 34.99746759999999}",store
ChIJhX6lYky6HRUR-g284Yby1mc,"{'lat': 32.8121476, 'lng': 34.99746759999999}",store
ChIJ1STNmwG7HRURdPVqCDS9Idc,"{'lat': 32.8121902, 'lng': 34.9972869}",store
ChIJLccenay7HRUR3J2blv3MaGk,"{'lat': 32.8045864, 'lng': 34.9979251}",store
ChIJXT29slO6HRURnNOg5fqiqxk,"{'lat': 32.8046163, 'lng': 34.9982882}",store
ChIJLbsuX1G6HRURw1xkeqVYxgI,"{'lat': 32.804755, 'lng': 34.998453}",store
ChIJ78Ku61O6HRURY5J-UtZS6lM,"{'lat': 32.804755, 'lng': 34.998453}",store
ChIJN4ccZ-67HRUR5jwIrh-SlCE,"{'lat': 32.8050555, 'lng': 34.998719}",store
ChIJN7H7T1K6HRURo2iQ2ufsGr0,"{'lat': 32.80551330000001, 'lng': 34.9979277}",store
ChIJG4rvt1O6HRURQxPzBOtbXvI,"{'lat': 32.8040222, 'lng': 34.9988398}",store
ChIJU5LoGDO7HRUR_K_sWfjpx7Q,"{'lat': 32.8039082, 'lng': 34.9988606}",store
ChIJF_SLF8q7HRURm2goZX1YikE,"{'lat': 32.8053071, 'lng': 34.9990615}",store
ChIJH946OVK6HRURyN-Zp_PwIdQ,"{'lat': 32.8053206, 'lng': 34.99906420000001}",store
ChIJG6-xPlK6HRURPf5tJ080YAE,"{'lat': 32.8053206, 'lng': 34.99906420000001}",store
ChIJ9bNzC9a7HRURQKYTUu47S2Q,"{'lat': 32.8037258, 'lng': 34.9989222}",store
ChIJ0QynA9u7HRURdqq5apmqIEI,"{'lat': 32.8058963, 'lng': 34.997915}",store
ChIJJYCSUIu7HRURUZ1N6oJFSbo,"{'lat': 32.80362050000001, 'lng': 34.99889270000001}",store
ChIJCxVs4gG7HRURq4Db--nL4Jc,"{'lat': 32.80371499999999, 'lng': 34.99909600000001}",store
ChIJC-MpFuS7HRUR7El5au0nmA8,"{'lat': 32.80371499999999, 'lng': 34.99909600000001}",store
ChIJ1ddQwFO6HRURo1OATEvt53M,"{'lat': 32.8035784, 'lng': 34.99909459999999}",store
ChIJbR_VdZC7HRURzGaBWTrC0NY,"{'lat': 32.8056967, 'lng': 34.9990253}",store
ChIJLYpGPlK6HRUR4q-Dovdh9uI,"{'lat': 32.8056967, 'lng': 34.9990253}",store
ChIJxYyxcR-7HRUR1a5LKdFFVxE,"{'lat': 32.8057291, 'lng': 34.998984899999996}",store
ChIJcY7ZdEy6HRURsFloaEMRLMM,"{'lat': 32.805685, 'lng': 34.99907399999999}",store
ChIJ98aUalK6HRURHcxLexjHRUA,"{'lat': 32.8059254, 'lng': 34.99878169999999}",store
ChIJ40IU-QW7HRURyOWFaSoIwuk,"{'lat': 32.8059254, 'lng': 34.99878169999999}",store
ChIJZRO26lO6HRURPLyWSPTfdto,"{'lat': 32.8032963, 'lng': 34.9988678}",store
ChIJPVuoqgy7HRURN0ukjBvMGYI,"{'lat': 32.80338440000001, 'lng': 34.9990947}",store
ChIJlRxK6lO6HRURffoKPMiK9HA,"{'lat': 32.80338440000001, 'lng': 34.9990947}",store
ChIJ6aZX6lO6HRURdsfo2yFpnXk,"{'lat': 32.80338440000001, 'lng': 34.9990947}",store
ChIJyVdeSdW7HRURZPlYZAQTypc,"{'lat': 32.8062754, 'lng': 34.9983823}",store
ChIJufQN8lK6HRUR2R3PpVhpg3E,"{'lat': 32.8061654, 'lng': 34.9969379}",store
ChIJoaDVYSW7HRURbKgUnF4SGrs,"{'lat': 32.8029908, 'lng': 34.9989723}",store
ChIJj0-f7FO6HRURhR3R5ion4eQ,"{'lat': 32.8029908, 'lng': 34.9989723}",store
ChIJEzUKIVK6HRURidMVXFR8E7Q,"{'lat': 32.805459, 'lng': 34.9998493}",store
ChIJ5SNm6VO6HRUR-E0N6Ez2-90,"{'lat': 32.8028794, 'lng': 34.9992067}",store
ChIJaV8N2VO6HRURHOEoNHaGAaA,"{'lat': 32.8033605, 'lng': 34.9999789}",store
ChIJdWBVNLG7HRUR2kThLN78BGY,"{'lat': 32.8055018, 'lng': 34.9954425}",store
ChIJw2aPdb27HRUReuEGaTp3dQk,"{'lat': 32.80285229999999, 'lng': 34.9995262}",store
ChIJxRN7k1K6HRURBMokoPWQf8w,"{'lat': 32.8066522, 'lng': 34.99674160000001}",store
ChIJ0-LoqZ27HRURnTdylpOGK9o,"{'lat': 32.8028715, 'lng': 34.9961035}",store
ChIJSes3ZVK6HRUR4EJ4zu2Lxkg,"{'lat': 32.8068805, 'lng': 34.997982}",store
ChIJJ3Bl5lO6HRURutakWTv5Vlg,"{'lat': 32.80294419999999, 'lng': 34.999771}",store
ChIJFbOdZiu7HRURbDp1iBJreqE,"{'lat': 32.8041469, 'lng': 35.0006002}",store
ChIJr3eH9FO6HRURIE5GB1gJItY,"{'lat': 32.8023356, 'lng': 34.999052}",store
ChIJaz5KGrq7HRURZk6sirBZihM,"{'lat': 32.8070867, 'lng': 34.9978428}",store
ChIJZ0wJ9Sa7HRURmOHJvUFrLS0,"{'lat': 32.80270780000001, 'lng': 34.9998768}",store
ChIJFReIRWa7HRURLMUBgnaCKzU,"{'lat': 32.807148, 'lng': 34.99869899999999}",store
ChIJ788qDQK7HRURbMcbcZEE7bY,"{'lat': 32.8038574, 'lng': 35.0008941}",store
ChIJ4SqdI1K7HRURRRwOfuyqFZA,"{'lat': 32.803307, 'lng': 35.00063119999999}",store
ChIJZdUAawW7HRURczJFmfChNq8,"{'lat': 32.8071253, 'lng': 34.99680780000001}",store
ChIJHTRs4VO6HRURcweCa9E0dxQ,"{'lat': 32.802762, 'lng': 35.0002137}",store
ChIJE1NDik26HRURuLXBoUFehAM,"{'lat': 32.8072193, 'lng': 34.9986674}",store
ChIJ5aTDllG6HRURkz_NRqYh9OU,"{'lat': 32.80459030000001, 'lng': 35.0010997}",store
ChIJX_gE_FG6HRURVS7tQpF8rS4,"{'lat': 32.8061463, 'lng': 35.0006337}",store
ChIJfcQcdHm7HRURF1Fp3V2BEFA,"{'lat': 32.8050483, 'lng': 35.0011581}",store
ChIJd2JH5lO6HRURI0T-QJX6OoY,"{'lat': 32.802695, 'lng': 35.0003824}",store
ChIJ0TDZxlG6HRURyVb9iz9DKf8,"{'lat': 32.8059221, 'lng': 35.0008975}",store
ChIJYeG-_VG6HRUR3fVkXfFYlvA,"{'lat': 32.8063879, 'lng': 35.00062769999999}",store
ChIJN9NDl1G6HRUR6cfbbBDUtd8,"{'lat': 32.8044644, 'lng': 35.0013686}",store
ChIJyT7Q5FG6HRURvFC5HAIs9S8,"{'lat': 32.805956, 'lng': 35.0009855}",store
ChIJbcPAWT-7HRURLUD2vmfwbMM,"{'lat': 32.8038155, 'lng': 34.99447230000001}",store
ChIJp8Yb5VG6HRURDs7Kt9WckkY,"{'lat': 32.8058718, 'lng': 35.0010607}",store
ChIJITg6RGi7HRURTF88oIBYqKg,"{'lat': 32.7949978, 'lng': 34.9966734}",store
ChIJ8zvNTv66HRUR1FIVxFJ-o98,"{'lat': 32.7949934, 'lng': 34.9966651}",store
ChIJwz7NTv66HRUR0ptiU8148G0,"{'lat': 32.7949934, 'lng': 34.9966651}",store
ChIJ22RZyGy7HRURbjzzZLZLpp0,"{'lat': 32.7949865, 'lng': 34.9963889}",store
ChIJQWbdSP66HRURF7CmqTYvJYA,"{'lat': 32.7949865, 'lng': 34.9963889}",store
ChIJh-hIYP66HRUR7YmyfzcZXzQ,"{'lat': 32.7937037, 'lng': 34.9974633}",store
ChIJkeZOfh-7HRURwVbxiGPxx3M,"{'lat': 32.7937034, 'lng': 34.99906359999999}",store
ChIJhe97Iv66HRUR4zcPXioTe3Q,"{'lat': 32.79422960000001, 'lng': 34.9954038}",store
ChIJW3Jalv66HRURcXDa_ULDcJY,"{'lat': 32.793146, 'lng': 34.9985973}",store
ChIJobGGCnS7HRURWb4CHcr-6Ls,"{'lat': 32.7973145, 'lng': 35.00008149999999}",store
ChIJxxqoBma7HRURkRtevGbGpdY,"{'lat': 32.798506, 'lng': 34.9976071}",store
ChIJTxWGt_66HRUR11DQF2-IP_c,"{'lat': 32.7929708, 'lng': 34.9997233}",store
ChIJQTmc9AO7HRURBxIhwSWWNnA,"{'lat': 32.79849419999999, 'lng': 34.9995024}",store
ChIJLYNNfKm7HRURdEKE_BUwZp4,"{'lat': 32.7981581, 'lng': 35.0007975}",store
ChIJn1BX_Di7HRURDVuyvX9wnf0,"{'lat': 32.7981581, 'lng': 35.0007975}",store
ChIJu-xu-3e7HRURo_fBgmajWsI,"{'lat': 32.7981581, 'lng': 35.0007975}",store
ChIJHU3-kv66HRURVw7HW8LuWic,"{'lat': 32.79371139999999, 'lng': 34.9941268}",store
ChIJ8zHxrUe7HRURJghpjLxA4_U,"{'lat': 32.7988895, 'lng': 34.9997693}",store
ChIJcabBvVW6HRURtXZo61UNx38,"{'lat': 32.7989944, 'lng': 34.9996226}",store
ChIJ0ebHyRm7HRURm8-VtBslsXI,"{'lat': 32.79328979999999, 'lng': 35.0015832}",store
ChIJdyLi2tK7HRURu4pZqC79aVw,"{'lat': 32.7992935, 'lng': 34.9962578}",store
ChIJ80XrxlW6HRUR1dU9afPjFJk,"{'lat': 32.7990437, 'lng': 35.0001539}",store
ChIJI--O0mi7HRURnJw6l2BwoQ8,"{'lat': 32.7995262, 'lng': 34.9962457}",store
ChIJmRPDVoq7HRURgIJGdinu3zc,"{'lat': 32.7955065, 'lng': 34.9924513}",store
ChIJ2ZPJPMK7HRURKuSKTOLS3ig,"{'lat': 32.7973635, 'lng': 34.9927991}",store
ChIJj8u5dOqxHRUR3tiv8EieFyo,"{'lat': 32.79956469999999, 'lng': 35.0008836}",store
ChIJHV7uF567HRUR8Tk15q72KFk,"{'lat': 32.799141, 'lng': 35.00198090000001}",store
ChIJs4KgCwG7HRURle6UdeMoLnM,"{'lat': 32.7959662, 'lng': 34.9918823}",store
ChIJfZeuO1S6HRURz5q8f4qFASw,"{'lat': 32.800512, 'lng': 34.9994496}",store
ChIJ8WvsA9S7HRURCblnBPHTi90,"{'lat': 32.8006518, 'lng': 34.9988439}",store
ChIJUZ3Qjw27HRURf0x3xx_FDjE,"{'lat': 32.7904253, 'lng': 34.99882210000001}",store
ChIJBxJmXfy6HRURrFoI3B0KmHQ,"{'lat': 32.7904253, 'lng': 34.99882210000001}",store
ChIJa3aY-gu7HRURzaENpqAT9B4,"{'lat': 32.7968977, 'lng': 35.0039847}",store
ChIJBxJmXfy6HRURirVwJKXZqfY,"{'lat': 32.7902922, 'lng': 34.9988421}",store
ChIJ6ZkZBle6HRUROHQ7aj-zZfM,"{'lat': 32.7989116, 'lng': 35.0031763}",store
ChIJRfSrHVe6HRUR49xuIAcLnNY,"{'lat': 32.7990599, 'lng': 35.0031701}",store
ChIJRfSrHVe6HRURzOR_Y1I3VFc,"{'lat': 32.7990599, 'lng': 35.0031701}",store
ChIJFWYhLoe7HRURq9woxkrnklU,"{'lat': 32.8011322, 'lng': 34.996563}",store
ChIJbwsTFRS7HRUReA0NXuvGF0Y,"{'lat': 32.8009798, 'lng': 34.99569779999999}",store
ChIJpTRiVgC7HRURmxEB34UWS3c,"{'lat': 32.7931689, 'lng': 34.9912935}",store
ChIJBf0s8CSpHRUR6P5NQDpx9DQ,"{'lat': 32.792367, 'lng': 34.991757}",store
ChIJryfeC3i7HRUR27f6Vmz0aQQ,"{'lat': 32.80121640000001, 'lng': 34.9948401}",store
ChIJaWlpPgq7HRURtfY0pSQ5fm4,"{'lat': 32.7994766, 'lng': 34.99213170000001}",store
ChIJG3m7z_u6HRURmOSysGO8Q7U,"{'lat': 32.79035659999999, 'lng': 35.0024358}",store
ChIJpzMxgr27HRUR8FsLm3d74yQ,"{'lat': 32.7911879, 'lng': 34.992176}",store
ChIJBR44mbu7HRURodfA5M8Wemo,"{'lat': 32.79935599999999, 'lng': 35.004155}",store
ChIJfUzELGe7HRURsEgo_2btAEc,"{'lat': 32.7996206, 'lng': 34.99157880000001}",store
ChIJia8-MlW6HRURgbIMcpgsFGE,"{'lat': 32.7997799, 'lng': 34.9915321}",store
ChIJ_5p9W2K7HRURtxGIjBXF3E8,"{'lat': 32.8017687, 'lng': 34.99445790000001}",store
ChIJIUQLd_u6HRURQu8o5a3cSw0,"{'lat': 32.788977, 'lng': 35.00078920000001}",store
ChIJD04FO-O6HRUR76ercGvIZH0,"{'lat': 32.786663, 'lng': 34.998304}",store
ChIJE-jGSl-7HRURPnT20UkQxMM,"{'lat': 32.7865511, 'lng': 34.9984353}",store
ChIJ3yZACxm7HRURi1pySYc1TZQ,"{'lat': 32.7865511, 'lng': 34.9984353}",store
ChIJ78Zp-fW7HRURLem9QXtljdo,"{'lat': 32.7858539, 'lng': 34.9999818}",store
ChIJ0wQhzym7HRURry-a8XyhQNI,"{'lat': 32.78493389999999, 'lng': 34.9964597}",store
ChIJfVETy1u7HRURecQ1ESVHG10,"{'lat': 32.78497220000001, 'lng': 34.9963833}",store
ChIJMw3aE4G7HRUROG-b1PcqN2A,"{'lat': 32.7848302, 'lng': 34.9965532}",store
ChIJTz0Yw5G7HRURQVo5QTf5TBI,"{'lat': 32.7848302, 'lng': 34.9965532}",store
ChIJeS_1QC27HRURRxp4Olp0iRw,"{'lat': 32.7848302, 'lng': 34.9965532}",store
ChIJl25VWee7HRURZJolj5fOl_0,"{'lat': 32.7847289, 'lng': 34.996678}",store
ChIJLSe-rPG7HRUR5zAok0U2NKs,"{'lat': 32.7848505, 'lng': 34.9964001}",store
ChIJp-8whj27HRUR_Ky6ESeNyD8,"{'lat': 32.7848505, 'lng': 34.9964001}",store
ChIJWQ3XXOK6HRURa4q56iSAmlk,"{'lat': 32.7848505, 'lng': 34.9964001}",store
ChIJ0U8zGAa7HRURploWq1KK-lY,"{'lat': 32.7846236, 'lng': 34.996531}",store
ChIJO1TEjBG7HRURM6J-udJdZxc,"{'lat': 32.7852683, 'lng': 34.9950741}",store
ChIJ0-AsoWe7HRURA4myBh4SBcM,"{'lat': 32.784481, 'lng': 34.9955454}",store
ChIJF-2izuO6HRURUz892ozbPFM,"{'lat': 32.7835596, 'lng': 34.9978012}",store
ChIJbcd9zeO6HRUR6JOS74T0-Aw,"{'lat': 32.7833371, 'lng': 34.9976513}",store
ChIJ0T_1jR27HRURw9lkfPQixXQ,"{'lat': 32.78532769999999, 'lng': 34.9940682}",store
ChIJoctfA-K6HRUROgW5jlqnUoU,"{'lat': 32.7837596, 'lng': 34.9954707}",store
ChIJyYzZGuK6HRURm6XaR74YWe8,"{'lat': 32.7837495, 'lng': 34.99541989999999}",store
ChIJbdhtYci7HRURsMcO6ywJlQY,"{'lat': 32.78407039999999, 'lng': 34.9949662}",store
ChIJaUkPIeK6HRURzII1RTwrcz8,"{'lat': 32.78324769999999, 'lng': 34.9962618}",store
ChIJYwhs8uO6HRUR-l46y6iURUs,"{'lat': 32.78310140000001, 'lng': 34.9996357}",store
ChIJZ6ZK-x27HRURAd0igqneN98,"{'lat': 32.7842179, 'lng': 34.994036}",store
ChIJUWPVT127HRURyolGPWEMvNY,"{'lat': 32.7862072, 'lng': 34.9931156}",store
ChIJwwqxHje7HRURikAlguuWrwg,"{'lat': 32.7834961, 'lng': 34.9946445}",store
ChIJU_PSsgK7HRURIZrGrIORQMU,"{'lat': 32.7889175, 'lng': 34.9937401}",store
ChIJD_2SbOe7HRURdM87vuSRm90,"{'lat': 32.7884702, 'lng': 35.0023492}",store
ChIJyUWYEx27HRURngdnWq89mT0,"{'lat': 32.7873192, 'lng': 34.9927086}",store
ChIJP5aZqfu6HRURmLC_-3kRoo0,"{'lat': 32.7883415, 'lng': 35.00270079999999}",store
ChIJhzkxdF-7HRURk_oO6o2iYlo,"{'lat': 32.7869251, 'lng': 35.0031699}",store
ChIJEelNSFG7HRUR0CusZVY3edM,"{'lat': 32.7869251, 'lng': 35.0031699}",store
ChIJEWqcJ_27HRUR17DnAR1CElY,"{'lat': 32.7887754, 'lng': 34.99297749999999}",store
ChIJm_nHHfm6HRURwvfH2A7IXIc,"{'lat': 32.7889085, 'lng': 35.0027747}",store
ChIJI4ALjo-7HRUR1I_fJkCUMkM,"{'lat': 32.7830636, 'lng': 34.99359219999999}",store
ChIJ-4RXPIi7HRURVyDhHo1PcBs,"{'lat': 32.7881086, 'lng': 34.9922388}",store
ChIJP8L6lC-7HRUR9zJErIpgjRQ,"{'lat': 32.7881086, 'lng': 34.9922388}",store
ChIJKWwraOK7HRURLG-dj0X1ms8,"{'lat': 32.7843094, 'lng': 35.00419619999999}",store
ChIJEcIGX527HRUREwiq6nQvyk0,"{'lat': 32.789407, 'lng': 34.9919036}",store
ChIJ0dUGFuW6HRURk_gKv4g57pk,"{'lat': 32.7842766, 'lng': 35.0042631}",store
ChIJqzkpPOW6HRUROntr53ZN_io,"{'lat': 32.7842766, 'lng': 35.0042631}",store
ChIJAQBwFeW6HRURJeFsfWk8A_M,"{'lat': 32.7860363, 'lng': 35.00498439999999}",store
ChIJ68Sm4Bi7HRURzgF7JfZeGPs,"{'lat': 32.777771, 'lng': 34.9998741}",store
ChIJXxLHEdu6HRUR5rTFqe0Grrc,"{'lat': 32.777771, 'lng': 34.9998741}",store
ChIJyTGY1-G6HRURzuqsDrn44wM,"{'lat': 32.7775464, 'lng': 35.0001676}",store
ChIJdYy5p7e7HRUR0Sdb2tOR73Y,"{'lat': 32.7772921, 'lng': 35.0002006}",store
ChIJyUaRR9W7HRURwTQEqiki2aE,"{'lat': 32.7773719, 'lng': 35.0003852}",store
ChIJvy6GTee6HRURNhEgaib-Rq0,"{'lat': 32.777317, 'lng': 35.0005035}",store
ChIJb0vlUee6HRURTrKYgvJAuGQ,"{'lat': 32.7772465, 'lng': 35.0005532}",store
ChIJTeHcUee6HRURaUJpwx76X6Y,"{'lat': 32.7772865, 'lng': 35.000576}",store
ChIJE4jXtt26HRURFvhtOKMwAmw,"{'lat': 32.7743805, 'lng': 35.0019393}",store
ChIJwzo2SNC7HRURsvuSf3NJaCw,"{'lat': 32.7725878, 'lng': 35.0024076}",store
ChIJ9ePPvo-7HRUR8R4pAlz4hEs,"{'lat': 32.7795539, 'lng': 35.0049719}",store
ChIJ6cSKAua6HRURqpijuW4BNhs,"{'lat': 32.7796898, 'lng': 35.0056261}",store
ChIJQ84KCOi6HRUR_ijsJAWLV0M,"{'lat': 32.7760055, 'lng': 35.0060413}",store
ChIJDYC8Cei6HRURuH-av0zg_aU,"{'lat': 32.7759679, 'lng': 35.00604039999999}",store
ChIJQ_OwV5-7HRURk5sqZ8u_Kyw,"{'lat': 32.7729427, 'lng': 35.0044382}",store
ChIJvZdS59y6HRUR6fFYX-YFqVY,"{'lat': 32.7729427, 'lng': 35.0044382}",store
ChIJUdf6_4G7HRUR6r4Y_pMMwv0,"{'lat': 32.777752, 'lng': 35.00709060000001}",store
ChIJd6nolty6HRURQ1iwH77DHaM,"{'lat': 32.7715562, 'lng': 35.004154}",store
ChIJ2Qi8JmS7HRURdhJD87t-fNs,"{'lat': 32.77788219999999, 'lng': 35.0081076}",store
ChIJn9tHTFu6HRURLlPHW3paSk0,"{'lat': 32.7685834, 'lng': 35.0033372}",store
ChIJvzTiZwa7HRUR-Nj0cXRppNU,"{'lat': 32.76863820000001, 'lng': 35.00338920000001}",store
ChIJSeAVA9u6HRURC2zKToXC0-I,"{'lat': 32.768596, 'lng': 35.003418}",store
ChIJ7YIPRjG7HRURqddctLmDyss,"{'lat': 32.768596, 'lng': 35.003418}",store
ChIJ0X3Gm8S6HRURoznjAS7vuQY,"{'lat': 32.7687268, 'lng': 35.0035317}",store
ChIJ6X4Ul6W7HRUR3RC-FuoYTfA,"{'lat': 32.7687957, 'lng': 35.00369529999999}",store
ChIJWbHCi8S6HRURASGMDTsRI-k,"{'lat': 32.7692821, 'lng': 35.0076532}",store
ChIJwzsQYMS6HRURBt9-wQLPKFk,"{'lat': 32.76814, 'lng': 35.008574}",store
ChIJ8RsdRva7HRURB0Q51Bv6x2w,"{'lat': 32.7704878, 'lng': 35.0084533}",store
ChIJmWbhM8q7HRURGKiWFnxeWsA,"{'lat': 32.7681625, 'lng': 35.0088822}",store
ChIJ7_qcesS6HRUR8X4HFzJrEsQ,"{'lat': 32.7686253, 'lng': 35.0091995}",store
ChIJBcOjFuq7HRURBapo_o5d-UA,"{'lat': 32.7661408, 'lng': 35.0103641}",store
ChIJ7R0hTei6HRURFrh-7hk5eJE,"{'lat': 32.77603209999999, 'lng': 35.0084523}",store
ChIJ9-5eFOi6HRURH4MlyW9il3s,"{'lat': 32.77603209999999, 'lng': 35.0084523}",store
ChIJU8yJcCi7HRURUGQH45VOomo,"{'lat': 32.77289199999999, 'lng': 35.0114708}",store
ChIJDYkihFS7HRURfBAvo-6ZmhY,"{'lat': 32.7669398, 'lng': 35.0130596}",store
ChIJufANvoy7HRURvRNzhey5hjs,"{'lat': 32.7669398, 'lng': 35.0130596}",store
ChIJNevEw8a6HRURjV83u2hBNB4,"{'lat': 32.7669646, 'lng': 35.0130901}",store
ChIJAXT7xMa6HRURPExyyjL-p8c,"{'lat': 32.7670623, 'lng': 35.0132053}",store
ChIJ7eQM0LK7HRUR6dy0LJZHHWo,"{'lat': 32.7669499, 'lng': 35.0132438}",store
ChIJ8UPukka6HRURcola625jjVw,"{'lat': 32.809798, 'lng': 35.0093267}",store
ChIJJXjz-0a7HRUR_rfv9RxpNp0,"{'lat': 32.8113118, 'lng': 35.0050152}",store
ChIJg_nIS2C7HRURoS7NAPCH-dA,"{'lat': 32.8108664, 'lng': 35.0054103}",store
ChIJ6zxXjUC6HRURXbh5Ne7Y5Ig,"{'lat': 32.811030099999996, 'lng': 35.0133742}",store
ChIJtZx9v7ETHRURFsVjPpNFNTY,"{'lat': 32.81088249999999, 'lng': 35.0052795}",store
ChIJlcnsV0i6HRURr70Mw7Yp0g8,"{'lat': 32.8130324, 'lng': 35.0036448}",store
ChIJAQAAAEu6HRURDJmoh0dqJEU,"{'lat': 32.8107719, 'lng': 35.0053558}",store
ChIJq6Qr-Ei6HRURSVcG8Bk1OCI,"{'lat': 32.812802, 'lng': 35.00371099999999}",store
ChIJRzPSJsW7HRURr9YOzrslQrw,"{'lat': 32.8104076, 'lng': 35.0058176}",store
ChIJCYGN8Ei6HRURlbWbvw86L_U,"{'lat': 32.8124861, 'lng': 35.0037565}",store
ChIJtYMY70i6HRURbyLcPjI4ZjM,"{'lat': 32.8120569, 'lng': 35.003924}",store
ChIJMW528Ei6HRURCs4NXc0AXnU,"{'lat': 32.81241639999999, 'lng': 35.00371090000001}",store
ChIJfVLrC8O7HRURD3VvdYobve0,"{'lat': 32.8122848, 'lng': 35.0037367}",store
ChIJk1ZxOulLHRURbz362JaeQj0,"{'lat': 32.8131085, 'lng': 35.003367}",store
ChIJVSMCA0a6HRURvi9gPNybTCE,"{'lat': 32.8101909, 'lng': 35.0058799}",store
ChIJ0zua8Ze7HRUR_VA3Mn_2vAY,"{'lat': 32.8118793, 'lng': 35.0039559}",store
ChIJv6dTvKa7HRURQM42nLfxhyg,"{'lat': 32.8124537, 'lng': 35.0035743}",store
ChIJG1e8bGa7HRURGrymfIT3Uc4,"{'lat': 32.8171085, 'lng': 35.0038327}",store
ChIJpbhxEW01HRURL9A1Bx34SDU,"{'lat': 32.8171085, 'lng': 35.0038327}",store
ChIJkVkrdlq7HRURiJi9iQl8PLE,"{'lat': 32.8135306, 'lng': 35.0030732}",store
ChIJxRrQp-u3HRURf2lMjirG6BM,"{'lat': 32.8124274, 'lng': 35.00343960000001}",store
ChIJ9T2p6Ui6HRUREpQYW-ykk-0,"{'lat': 32.8117458, 'lng': 35.0038105}",store
ChIJL-WGwki6HRURG81lQFmduqU,"{'lat': 32.811624, 'lng': 35.0038629}",store
ChIJxwJ1ziy7HRURmM4CELilJYI,"{'lat': 32.811624, 'lng': 35.0038629}",store
ChIJVXg0Lg-7HRURexhPNTfxf04,"{'lat': 32.811662, 'lng': 35.0038317}",store
ChIJO7Xp60m7HRURagmfSWX5490,"{'lat': 32.81129900000001, 'lng': 35.0039406}",store
ChIJJVJIV3e7HRURh1TxSAatnxg,"{'lat': 32.815764, 'lng': 35.00265229999999}",store
ChIJp7wyszS6HRUR-qBIuM9rNyo,"{'lat': 32.8092994, 'lng': 35.0120849}",store
ChIJZZ4D1km6HRURj0_wT-EdC-A,"{'lat': 32.8154933, 'lng': 35.0025468}",store
ChIJBRJoGLK7HRURW6ti116sdOA,"{'lat': 32.8154933, 'lng': 35.0025468}",store
ChIJf-EB1km6HRURZ3cTpsfjHoc,"{'lat': 32.8154933, 'lng': 35.0025468}",store
ChIJwcwK2Am7HRURYTdySw1YO5E,"{'lat': 32.8160875, 'lng': 35.002703}",store
